,Contract Name,Last Day Traded,Strike,Last Price,Bid,Ask,Change,Percent Change,Volume,Open Interest,Implied Volatility,Price of Underlying,Date,Maturity Date,Option Type
394,AAPL180615C00140000,2018-04-26 3:58PM EDT,140.00,24.80,0.00,0.00,0.00,-,26,"6,312",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
395,AAPL180615C00145000,2018-04-24 1:17PM EDT,145.00,19.65,19.30,19.55,-1.20,-5.76%,14,"2,907",21.78%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
396,AAPL180615C00150000,2018-04-24 3:55PM EDT,150.00,15.15,15.20,15.40,-1.85,-10.88%,927,"25,121",24.44%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
397,AAPL180615C00155000,2018-04-26 3:31PM EDT,155.00,11.88,0.00,0.00,0.00,-,56,"5,455",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
398,AAPL180615C00160000,2018-04-26 3:56PM EDT,160.00,8.65,0.00,0.00,0.00,-,"1,516","12,254",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
399,AAPL180615C00165000,2018-04-26 3:51PM EDT,165.00,5.70,0.00,0.00,0.00,-,"2,150","15,227",0.39%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
400,AAPL180615C00170000,2018-04-24 3:59PM EDT,170.00,3.62,3.60,3.70,-0.87,-19.38%,"3,163","23,727",24.99%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
401,AAPL180615C00175000,2018-04-26 3:56PM EDT,175.00,2.15,0.00,0.00,0.00,-,"1,557","31,021",3.13%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
402,AAPL180615C00180000,2018-04-26 3:59PM EDT,180.00,1.18,0.00,0.00,0.00,-,"1,093","27,772",6.25%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
403,AAPL180615C00185000,2018-04-26 3:50PM EDT,185.00,0.61,0.00,0.00,0.00,-,552,"16,502",6.25%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
404,AAPL180615C00190000,2018-04-26 3:59PM EDT,190.00,0.34,0.00,0.00,0.00,-,716,"22,874",6.25%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
405,AAPL180615C00195000,2018-04-26 2:06PM EDT,195.00,0.20,0.00,0.00,0.00,-,253,"13,255",12.50%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
406,AAPL180615C00200000,2018-04-26 3:01PM EDT,200.00,0.13,0.00,0.00,0.00,-,117,"41,183",12.50%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
407,AAPL180615C00205000,2018-04-26 12:34PM EDT,205.00,0.10,0.00,0.00,0.00,-,31,"10,973",12.50%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
408,AAPL180615C00210000,2018-04-24 3:27PM EDT,210.00,0.07,0.06,0.09,-0.01,-12.50%,18,"9,297",29.69%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
409,AAPL180615C00215000,2018-02-16 2:29PM EDT,215.00,0.60,0.53,0.62,-0.04,-6.25%,13,"4,821",43.95%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
410,AAPL180615C00220000,2018-04-20 11:52AM EDT,220.00,0.06,0.01,0.10,0.00,-,10,"9,542",34.91%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
411,AAPL180615C00225000,2018-04-26 9:41AM EDT,225.00,0.02,0.00,0.00,0.00,-,3,"3,186",12.50%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
412,AAPL180615C00230000,2018-04-26 3:47PM EDT,230.00,0.02,0.00,0.00,0.00,-,1,"1,531",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
413,AAPL180615C00235000,2018-04-20 11:58AM EDT,235.00,0.04,0.00,0.08,+0.02,+100.00%,3,"1,148",40.33%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
414,AAPL180615C00240000,2018-04-26 3:33PM EDT,240.00,0.04,0.00,0.00,0.00,-,10,"1,716",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
415,AAPL180615C00245000,2018-04-26 2:33PM EDT,245.00,0.01,0.00,0.00,0.00,-,1,"1,233",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
416,AAPL180615C00250000,2018-04-26 2:47PM EDT,250.00,0.01,0.00,0.00,0.00,-,50,"7,668",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
417,AAPL180615C00255000,2018-04-27 6:56AM EDT,255.00,0.02,0.00,0.00,0.00,-,32,32,25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
418,AAPL180615C00260000,2018-04-05 9:31AM EDT,260.00,0.01,0.00,0.06,0.00,-,37,498,48.44%,164.22,"Apr 26, 2018","Jun 15, 2018",Call
419,AAPL180615P00070000,2018-04-20 3:16PM EDT,70.00,0.02,0.01,0.13,+0.01,+100.00%,21,"2,439",91.80%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
420,AAPL180615P00075000,2018-04-09 3:06PM EDT,75.00,0.01,0.00,0.02,0.00,-,80,"1,209",70.31%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
421,AAPL180615P00080000,2018-04-20 11:13AM EDT,80.00,0.03,0.01,0.14,+0.02,+200.00%,1,"2,467",78.91%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
422,AAPL180615P00085000,2018-04-24 2:02PM EDT,85.00,0.02,0.00,0.00,0.00,-,50,"2,405",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
423,AAPL180615P00090000,2018-04-20 12:52PM EDT,90.00,0.06,0.01,0.09,+0.05,+500.00%,82,"1,620",63.87%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
424,AAPL180615P00095000,2018-04-24 1:15PM EDT,95.00,0.03,0.00,0.00,0.00,-,10,"2,475",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
425,AAPL180615P00100000,2018-04-11 3:16PM EDT,100.00,0.04,0.01,0.07,0.00,-,60,"5,210",52.15%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
426,AAPL180615P00105000,2018-04-25 3:53PM EDT,105.00,0.05,0.00,0.00,0.00,-,3,"2,289",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
427,AAPL180615P00110000,2018-04-26 3:33PM EDT,110.00,0.09,0.00,0.00,0.00,-,15,"4,857",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
428,AAPL180615P00115000,2018-04-25 3:47PM EDT,115.00,0.12,0.00,0.00,0.00,-,20,"4,243",25.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
429,AAPL180615P00120000,2018-04-26 2:43PM EDT,120.00,0.14,0.00,0.00,0.00,-,7,"5,727",12.50%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
430,AAPL180615P00125000,2018-04-26 3:00PM EDT,125.00,0.20,0.00,0.00,0.00,-,14,"17,981",12.50%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
431,AAPL180615P00130000,2018-04-26 12:58PM EDT,130.00,0.30,0.00,0.00,0.00,-,103,"9,686",12.50%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
432,AAPL180615P00140000,2018-04-24 3:58PM EDT,140.00,1.02,0.99,1.02,+0.16,+18.60%,368,"17,184",34.90%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
433,AAPL180615P00145000,2018-04-26 3:41PM EDT,145.00,1.24,0.00,0.00,0.00,-,250,"10,520",6.25%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
434,AAPL180615P00150000,2018-04-26 3:57PM EDT,150.00,1.92,0.00,0.00,0.00,-,639,"34,599",6.25%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
435,AAPL180615P00155000,2018-04-24 3:58PM EDT,155.00,3.85,3.70,3.80,+0.74,+23.79%,"10,826","18,183",31.98%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
436,AAPL180615P00160000,2018-04-26 3:55PM EDT,160.00,4.65,0.00,0.00,0.00,-,504,"22,503",1.56%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
437,AAPL180615P00165000,2018-04-26 3:51PM EDT,165.00,6.90,0.00,0.00,0.00,-,825,"18,833",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
438,AAPL180615P00170000,2018-04-26 3:20PM EDT,170.00,9.90,0.00,0.00,0.00,-,304,"13,479",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
439,AAPL180615P00175000,2018-04-26 3:41PM EDT,175.00,13.45,0.00,0.00,0.00,-,112,"15,792",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
440,AAPL180615P00180000,2018-04-26 3:16PM EDT,180.00,17.35,0.00,0.00,0.00,-,82,"7,373",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
441,AAPL180615P00185000,2018-04-26 2:20PM EDT,185.00,22.57,0.00,0.00,0.00,-,3,"3,329",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
442,AAPL180615P00190000,2018-04-20 3:57PM EDT,190.00,25.10,25.05,25.45,+6.60,+35.68%,29,"3,939",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
443,AAPL180615P00195000,2018-04-25 3:24PM EDT,195.00,31.16,0.00,0.00,0.00,-,6,"4,277",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
444,AAPL180615P00200000,2018-04-26 3:18PM EDT,200.00,36.45,0.00,0.00,0.00,-,2,"4,110",0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
445,AAPL180615P00205000,2018-03-28 3:08PM EDT,205.00,39.34,36.30,38.10,0.00,-,10,205,0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
446,AAPL180615P00210000,2018-03-21 9:47AM EDT,210.00,35.60,42.80,46.95,0.00,-,1,352,47.27%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
447,AAPL180615P00215000,2018-04-19 10:18AM EDT,215.00,40.96,47.65,51.55,0.00,-,2,96,46.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
448,AAPL180615P00220000,2018-02-28 12:07PM EDT,220.00,40.44,43.00,45.05,0.00,-,2,80,0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
449,AAPL180615P00225000,2018-04-05 10:03AM EDT,225.00,52.00,54.45,58.50,0.00,-,15,27,0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
450,AAPL180615P00230000,2018-02-12 2:36PM EDT,230.00,67.30,56.10,58.80,0.00,-,52,57,0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
451,AAPL180615P00240000,2018-02-17 12:46AM EDT,240.00,65.65,66.10,68.15,0.00,-,20,0,0.00%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
452,AAPL180615P00245000,2018-04-20 11:50PM EDT,245.00,67.02,77.55,81.75,0.00,-,7,7,65.19%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
453,AAPL180615P00250000,2018-04-17 11:55AM EDT,250.00,71.99,82.55,86.75,0.00,-,7,61,67.68%,164.22,"Apr 26, 2018","Jun 15, 2018",Put
454,AAPL180720C00005000,2018-02-17 12:45AM EDT,5.00,167.90,158.00,162.50,0.00,-,20,40,462.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
455,AAPL180720C00050000,1969-12-31 8:00PM EDT,50.00,107.60,113.65,117.65,0.00,-,0,75,152.69%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
456,AAPL180720C00090000,2018-04-02 11:02AM EDT,90.00,77.00,80.65,81.05,0.00,-,1,"9,305",129.76%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
457,AAPL180720C00100000,2018-04-23 12:54PM EDT,100.00,65.38,0.00,0.00,0.00,-,1,22,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
458,AAPL180720C00105000,2018-03-07 11:48AM EDT,105.00,70.50,58.65,63.00,0.00,-,2,8,67.02%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
459,AAPL180720C00110000,2018-04-09 10:30AM EDT,110.00,62.00,63.55,66.65,0.00,-,20,46,119.32%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
460,AAPL180720C00115000,2018-04-20 3:10PM EDT,115.00,50.80,49.15,53.10,-9.41,-15.63%,1,1,58.52%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
461,AAPL180720C00120000,2018-04-26 11:37AM EDT,120.00,45.42,0.00,0.00,0.00,-,5,0,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
462,AAPL180720C00125000,2018-04-24 3:30PM EDT,125.00,37.98,0.00,0.00,0.00,-,10,35,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
463,AAPL180720C00130000,2018-04-24 1:00PM EDT,130.00,33.50,0.00,0.00,0.00,-,2,354,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
464,AAPL180720C00135000,2018-04-26 3:57PM EDT,135.00,30.09,0.00,0.00,0.00,-,8,199,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
465,AAPL180720C00140000,2018-04-23 11:58AM EDT,140.00,27.85,0.00,0.00,0.00,-,26,701,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
466,AAPL180720C00145000,2018-04-26 3:41PM EDT,145.00,20.90,0.00,0.00,0.00,-,24,0,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
467,AAPL180720C00150000,2018-04-26 3:58PM EDT,150.00,17.20,0.00,0.00,0.00,-,223,"2,854",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
468,AAPL180720C00155000,2018-04-26 3:58PM EDT,155.00,13.35,0.00,0.00,0.00,-,25,"2,329",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
469,AAPL180720C00160000,2018-04-26 3:48PM EDT,160.00,10.10,0.00,0.00,0.00,-,58,"4,284",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
470,AAPL180720C00165000,2018-04-26 3:48PM EDT,165.00,7.35,0.00,0.00,0.00,-,662,0,0.39%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
471,AAPL180720C00170000,2018-04-26 3:49PM EDT,170.00,5.10,0.00,0.00,0.00,-,402,"10,102",1.56%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
472,AAPL180720C00175000,2018-04-26 3:59PM EDT,175.00,3.43,0.00,0.00,0.00,-,525,"9,555",3.13%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
473,AAPL180720C00180000,2018-04-26 3:59PM EDT,180.00,2.16,0.00,0.00,0.00,-,"1,283","15,182",3.13%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
474,AAPL180720C00185000,2018-04-26 3:43PM EDT,185.00,1.31,0.00,0.00,0.00,-,"1,323","13,041",6.25%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
475,AAPL180720C00190000,2018-04-24 3:53PM EDT,190.00,0.86,0.82,0.88,-0.17,-16.50%,"3,092","7,311",23.10%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
476,AAPL180720C00195000,2018-04-26 12:50PM EDT,195.00,0.52,0.00,0.00,0.00,-,69,"4,307",6.25%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
477,AAPL180720C00200000,2018-04-26 3:35PM EDT,200.00,0.31,0.00,0.00,0.00,-,"1,140","14,795",6.25%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
478,AAPL180720C00205000,2018-04-24 2:36PM EDT,205.00,0.24,0.17,0.26,-0.02,-7.69%,"1,527","4,902",24.59%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
479,AAPL180720C00210000,2018-04-26 12:00PM EDT,210.00,0.16,0.00,0.00,0.00,-,5,"19,397",12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
480,AAPL180720C00215000,2018-04-26 3:35PM EDT,215.00,0.09,0.00,0.00,0.00,-,2,"3,400",12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
481,AAPL180720C00220000,2018-04-26 12:24PM EDT,220.00,0.08,0.00,0.00,0.00,-,20,0,12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
482,AAPL180720C00225000,2018-04-23 10:31AM EDT,225.00,0.05,0.00,0.00,0.00,-,40,"1,264",12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
483,AAPL180720C00230000,2018-04-26 12:19PM EDT,230.00,0.05,0.00,0.00,0.00,-,29,372,12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
484,AAPL180720C00235000,2018-03-12 2:51PM EDT,235.00,0.28,0.24,0.33,0.00,-,1,215,37.74%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
485,AAPL180720C00240000,2018-04-16 9:51AM EDT,240.00,0.04,0.02,0.15,0.00,-,7,407,35.25%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
486,AAPL180720C00245000,2018-04-20 10:19AM EDT,245.00,0.04,0.01,0.10,-0.02,-33.33%,1,"1,729",34.96%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
487,AAPL180720C00250000,2018-04-16 11:34AM EDT,250.00,0.03,0.00,0.12,0.00,-,5,489,37.31%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
488,AAPL180720C00255000,2018-04-24 9:30AM EDT,255.00,0.02,0.00,0.00,0.00,-,1,0,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
489,AAPL180720C00260000,2018-04-24 3:50PM EDT,260.00,0.02,0.00,0.00,0.00,-,27,51,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
490,AAPL180720C00265000,2018-01-30 2:14PM EDT,265.00,0.19,0.01,0.28,0.00,-,33,43,46.63%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
491,AAPL180720C00270000,2018-04-13 12:07PM EDT,270.00,0.02,0.01,0.04,0.00,-,1,17,38.09%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
492,AAPL180720C00275000,2018-04-10 9:31AM EDT,275.00,0.03,0.00,0.05,0.00,-,1,52,40.23%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
493,AAPL180720C00280000,2018-04-12 3:10PM EDT,280.00,0.02,0.00,0.05,0.00,-,1,50,41.41%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
494,AAPL180720C00285000,2018-04-27 6:57AM EDT,285.00,0.02,0.00,0.00,0.00,-,1,1,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
495,AAPL180720C00290000,2018-02-27 4:50PM EDT,290.00,0.08,0.00,0.18,0.00,-,10,2,50.68%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
496,AAPL180720C00300000,2018-04-25 3:38PM EDT,300.00,0.01,0.00,0.00,0.00,-,25,37,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
497,AAPL180720C00305000,2018-04-25 3:36PM EDT,305.00,0.01,0.00,0.00,0.00,-,30,39,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
498,AAPL180720C00310000,2018-04-27 6:57AM EDT,310.00,0.01,0.00,0.00,0.00,-,3,3,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
499,AAPL180720C00325000,2018-03-29 11:55PM EDT,325.00,0.02,0.00,0.13,0.00,-,10,10,52.73%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
500,AAPL180720C00340000,2018-01-26 3:12PM EDT,340.00,0.04,0.00,0.05,-0.03,-42.86%,100,4,50.78%,164.22,"Apr 26, 2018","Jul 20, 2018",Call
501,AAPL180720P00050000,2018-04-27 6:58AM EDT,50.00,0.01,0.00,0.00,0.00,-,2,2,50.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
502,AAPL180720P00060000,2018-04-20 11:50PM EDT,60.00,0.01,0.00,0.04,0.00,-,50,0,72.66%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
503,AAPL180720P00065000,2018-04-20 11:50PM EDT,65.00,0.02,0.00,0.05,0.00,-,50,0,68.36%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
504,AAPL180720P00070000,2018-01-25 3:39PM EDT,70.00,0.01,0.00,0.06,0.00,-,2,20,64.45%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
505,AAPL180720P00075000,2018-04-20 9:48AM EDT,75.00,0.03,0.00,0.00,0.00,-,70,217,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
506,AAPL180720P00080000,2018-04-23 10:16AM EDT,80.00,0.04,0.00,0.00,0.00,-,50,138,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
507,AAPL180720P00085000,2018-02-20 3:51PM EDT,85.00,0.01,0.02,0.10,0.00,-,37,23,54.30%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
508,AAPL180720P00090000,2018-04-20 12:48PM EDT,90.00,0.07,0.00,0.15,-0.06,-46.15%,10,113,51.37%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
509,AAPL180720P00095000,2018-04-24 11:55AM EDT,95.00,0.05,0.00,0.00,0.00,-,10,143,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
510,AAPL180720P00100000,2018-04-26 12:24PM EDT,100.00,0.05,0.00,0.00,0.00,-,47,748,25.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
511,AAPL180720P00105000,2018-04-20 9:57AM EDT,105.00,0.14,0.10,0.20,-0.11,-44.00%,20,590,44.82%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
512,AAPL180720P00110000,2018-04-23 9:47AM EDT,110.00,0.17,0.00,0.00,0.00,-,10,127,12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
513,AAPL180720P00115000,2018-04-24 2:09PM EDT,115.00,0.25,0.00,0.00,0.00,-,10,256,12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
514,AAPL180720P00120000,2018-04-24 10:43AM EDT,120.00,0.34,0.00,0.00,0.00,-,60,856,12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
515,AAPL180720P00125000,2018-04-26 1:41PM EDT,125.00,0.38,0.00,0.00,0.00,-,73,"3,854",12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
516,AAPL180720P00130000,2018-04-25 3:17PM EDT,130.00,0.60,0.00,0.00,0.00,-,43,"5,451",12.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
517,AAPL180720P00135000,2018-04-26 1:15PM EDT,135.00,0.85,0.00,0.00,0.00,-,20,"5,812",6.25%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
518,AAPL180720P00140000,2018-04-26 3:39PM EDT,140.00,1.30,0.00,0.00,0.00,-,59,"2,225",6.25%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
519,AAPL180720P00145000,2018-04-26 2:19PM EDT,145.00,2.04,0.00,0.00,0.00,-,88,"4,880",6.25%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
520,AAPL180720P00150000,2018-04-26 3:45PM EDT,150.00,2.78,0.00,0.00,0.00,-,160,"12,379",3.13%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
521,AAPL180720P00155000,2018-04-24 3:59PM EDT,155.00,4.89,4.75,4.90,+0.64,+15.06%,"3,675","4,483",28.50%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
522,AAPL180720P00160000,2018-04-26 3:43PM EDT,160.00,5.78,0.00,0.00,0.00,-,354,"8,311",1.56%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
523,AAPL180720P00165000,2018-04-26 3:43PM EDT,165.00,8.00,0.00,0.00,0.00,-,390,"5,894",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
524,AAPL180720P00170000,2018-04-26 1:59PM EDT,170.00,11.05,0.00,0.00,0.00,-,144,"9,954",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
525,AAPL180720P00175000,2018-04-26 3:40PM EDT,175.00,14.45,0.00,0.00,0.00,-,239,"6,455",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
526,AAPL180720P00180000,2018-04-24 3:46PM EDT,180.00,19.83,19.15,19.40,+2.18,+12.35%,67,"3,653",28.72%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
527,AAPL180720P00185000,2018-04-23 10:00AM EDT,185.00,21.12,0.00,0.00,0.00,-,6,"1,289",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
528,AAPL180720P00190000,2018-04-25 3:14PM EDT,190.00,26.28,0.00,0.00,0.00,-,435,"1,173",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
529,AAPL180720P00195000,2018-04-24 12:18PM EDT,195.00,32.15,0.00,0.00,0.00,-,122,"1,931",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
530,AAPL180720P00200000,2018-04-17 2:13PM EDT,200.00,22.57,33.15,36.80,0.00,-,208,875,29.86%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
531,AAPL180720P00205000,2018-04-16 2:26PM EDT,205.00,29.91,37.90,41.70,0.00,-,35,66,31.74%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
532,AAPL180720P00210000,2018-04-17 2:14PM EDT,210.00,32.10,42.75,46.85,0.00,-,188,195,35.49%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
533,AAPL180720P00215000,2018-04-26 11:38AM EDT,215.00,50.47,0.00,0.00,0.00,-,5,56,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
534,AAPL180720P00220000,2018-04-18 3:07PM EDT,220.00,41.79,52.65,56.60,0.00,-,509,509,38.06%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
535,AAPL180720P00225000,2018-04-23 2:52PM EDT,225.00,61.00,0.00,0.00,0.00,-,1,458,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
536,AAPL180720P00245000,2018-03-22 3:25PM EDT,245.00,74.00,79.75,80.50,0.00,-,70,"1,743",0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
537,AAPL180720P00250000,2018-02-17 12:46AM EDT,250.00,86.58,76.10,78.80,0.00,-,500,0,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
538,AAPL180720P00300000,2018-02-09 10:30AM EDT,300.00,143.00,140.30,144.70,+17.30,+13.76%,1,1,107.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
539,AAPL180720P00325000,2018-01-13 12:45AM EDT,325.00,150.25,147.50,148.85,0.00,-,20,20,0.00%,164.22,"Apr 26, 2018","Jul 20, 2018",Put
540,AAPL180817C00100000,2018-04-24 3:15PM EDT,100.00,63.20,0.00,0.00,0.00,-,1,3,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
541,AAPL180817C00110000,2018-02-17 12:45AM EDT,110.00,65.15,54.00,58.25,0.00,-,10,10,55.64%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
542,AAPL180817C00115000,2018-04-25 3:38PM EDT,115.00,49.50,0.00,0.00,0.00,-,2,54,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
543,AAPL180817C00120000,2018-04-23 2:06PM EDT,120.00,45.33,0.00,0.00,0.00,-,1,19,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
544,AAPL180817C00125000,2018-03-14 2:37PM EDT,125.00,54.60,40.55,44.15,0.00,-,10,11,57.28%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
545,AAPL180817C00130000,2018-04-24 1:03PM EDT,130.00,34.00,0.00,0.00,0.00,-,4,264,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
546,AAPL180817C00140000,2018-04-25 12:56PM EDT,140.00,27.10,0.00,0.00,0.00,-,4,134,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
